LOG bench nim-seq=280 nim-array=502 c-queue=639 bitboard=7827 components=7793 simd=8002 inline-asm=7793 simd-masks=667 masks=7561 masks-simd=435 mismatches=0
LOG bench nim-seq=54949 nim-array=27523 c-queue=27481 bitboard=9475 components=9033 simd=10247 inline-asm=9222 simd-masks=1767 masks=7701 masks-simd=435 mismatches=0
LOG bench nim-seq=136597 nim-array=70300 c-queue=70075 bitboard=10711 components=8982 simd=10739 inline-asm=9139 simd-masks=1679 masks=7738 masks-simd=435 mismatches=0
LOG bench nim-seq=30638 nim-array=16065 c-queue=16057 bitboard=8554 components=8239 simd=8942 inline-asm=8310 simd-masks=1073 masks=7601 masks-simd=435 mismatches=0
LOG bench nim-seq=19418 nim-array=9766 c-queue=9757 bitboard=8475 components=8093 simd=8462 inline-asm=8150 simd-masks=1007 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=49808 nim-array=25087 c-queue=25045 bitboard=9317 components=8941 simd=9987 inline-asm=9102 simd-masks=1635 masks=7741 masks-simd=435 mismatches=0
LOG bench nim-seq=164425 nim-array=84928 c-queue=84630 bitboard=11209 components=9002 simd=11409 inline-asm=9159 simd-masks=1679 masks=7758 masks-simd=435 mismatches=0
LOG bench nim-seq=95045 nim-array=49475 c-queue=49359 bitboard=9722 components=8651 simd=10174 inline-asm=8793 simd-masks=1508 masks=7578 masks-simd=435 mismatches=0
LOG bench nim-seq=39176 nim-array=19494 c-queue=19449 bitboard=8826 components=8264 simd=8867 inline-asm=8336 simd-masks=1178 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=65890 nim-array=33380 c-queue=33263 bitboard=9600 components=8915 simd=9927 inline-asm=9062 simd-masks=1569 masks=7781 masks-simd=435 mismatches=0
LOG bench nim-seq=152490 nim-array=78953 c-queue=78655 bitboard=11017 components=9201 simd=11249 inline-asm=9405 simd-masks=1938 masks=7698 masks-simd=435 mismatches=0
LOG bench nim-seq=99058 nim-array=51065 c-queue=50876 bitboard=10169 components=8752 simd=10275 inline-asm=8894 simd-masks=1508 masks=7679 masks-simd=435 mismatches=0
LOG bench nim-seq=68441 nim-array=34166 c-queue=34013 bitboard=9860 components=8674 simd=10262 inline-asm=8782 simd-masks=1448 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=147937 nim-array=75412 c-queue=75114 bitboard=11193 components=9180 simd=11389 inline-asm=9379 simd-masks=1877 masks=7738 masks-simd=435 mismatches=0
LOG bench nim-seq=115441 nim-array=59630 c-queue=59479 bitboard=10481 components=9216 simd=11281 inline-asm=9427 simd-masks=1971 masks=7680 masks-simd=435 mismatches=0
LOG bench nim-seq=96242 nim-array=48710 c-queue=48487 bitboard=10834 components=9195 simd=11311 inline-asm=9427 simd-masks=2070 masks=7560 masks-simd=435 mismatches=0
LOG bench nim-seq=68929 nim-array=34052 c-queue=33829 bitboard=10267 components=8826 simd=10622 inline-asm=8988 simd-masks=1740 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=128730 nim-array=65664 c-queue=65439 bitboard=10822 components=9385 simd=11318 inline-asm=9624 simd-masks=2103 masks=7717 masks-simd=435 mismatches=0
LOG bench nim-seq=148379 nim-array=77216 c-queue=76993 bitboard=11954 components=9392 simd=12671 inline-asm=9661 simd-masks=2207 masks=7620 masks-simd=435 mismatches=0
LOG bench nim-seq=76585 nim-array=38424 c-queue=38273 bitboard=11121 components=9460 simd=12112 inline-asm=9748 simd-masks=2334 masks=7561 masks-simd=435 mismatches=0
LOG bench nim-seq=40747 nim-array=19676 c-queue=19525 bitboard=9794 components=9052 simd=10372 inline-asm=9254 simd-masks=1966 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=104828 nim-array=52910 c-queue=52757 bitboard=10435 components=9306 simd=11188 inline-asm=9524 simd-masks=2004 masks=7737 masks-simd=435 mismatches=0
LOG bench nim-seq=62115 nim-array=32832 c-queue=32865 bitboard=9697 components=9111 simd=10637 inline-asm=9316 simd-masks=1805 masks=7741 masks-simd=435 mismatches=0
LOG bench nim-seq=77857 nim-array=39105 c-queue=38955 bitboard=11430 components=9379 simd=12592 inline-asm=9662 simd-masks=2273 masks=7541 masks-simd=435 mismatches=0
LOG bench nim-seq=14543 nim-array=7261 c-queue=7289 bitboard=8756 components=8762 simd=9257 inline-asm=8902 simd-masks=1536 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=83263 nim-array=41734 c-queue=41582 bitboard=10336 components=9537 simd=11027 inline-asm=9809 simd-masks=2296 masks=7676 masks-simd=435 mismatches=0
